tweet_id
1306289256080474118
1306289351102541824
1306289351664586755
1306289357817548837
1306289363895099394
1306289412444229637
1306289529393999878
1306289534775308293
1306289574856069122
1306289610767495168
1306289629444952064
1306289639557226496
1306289672797270016
1306289690677514240
1306289726287163394
1306289747875082240
1306742511256440833
1306742531468734465
1306742655745916934
1306742671780782080
1306742740152090629
1306742825325867011
1306742878832660480
1306743589746155520
1306743663465246723
1306743720465903621
1306743724429451264
1306743758327885825
1306743762190839810
1306743832822906882
1306743875231453185
1306743933851127808
1306743949252530177
1306743975219474434
1306744003724021761
1306740970952765443
1306740973607751683
1306740980016611328
1306741088317837312
1306741257125978112
1306741313015107585
1306741436352782336
1306741969016754179
1306742023035269121
1306742094581596163
1306742145936756736
1306742229361463298
1306742240627302400
1306742259665244167
1306742263964459015
1306742346432811008
1306742402967838720
1306741481529581569
1306741516065480705
1306741548705513472
1306741602875043847
1306741656503422976
1306741784077389827
1306741850016043013
1306741919796670466
1307010717170700291
1307010759893843974
1307010807746756610
1307010808904396807
1307010851765878785
1307010891263680513
1307010993952886784
1307011117697433600
1307011123376422913
1307011195724083200
1307010267843305472
1307010417303191555
1307010507753152513
1307010530020818944
1307010620492075009
1307010645712351232
1307010662573326338
1307010715845373954
1306744134594695168
1306744292979900418
1306744352421687296
1306744408298094592
1306744466821328896
1306744513172570113
1306744523452813312
1306744562430418949
1308103468087943169
1308103553903464449
1308103638913552387
1306290993923338240
1306291096633454600
1306291332260990976
1306291354239201283
1306291432311971841
1306291439714873344
1308100986905468929
1308101005754732546
1308101006434144257
1308101019847532544
1308101058812669954
1308101129973239808
1308101164534173697
1308101183865716737
1308101208754794497
1308101335099691009
1308102933855252480
1308102985461968909
1308103079942852614
1308103094090313729
1308103113925066754
1308103204081668097
1308103209999765505
1308103279910498304
1308103370918498305
1308101435620556800
1308101486933692416
1308101574271610880
1308101702931939329
1308101703728861188
1308101721403674625
1308101753410326529
1308101786406981638
1308101887724486657
1308101929680211968
1308101930061881352
1308101984348704768
1308102001742446593
1308102064661237760
1308102211629658113
1308102233960087553
1308102278168154112
1308102353460121602
1308102370312810502
1308100464425263107
1308100515734134790
1308100586890551296
1308100734177681410
1308100751886086144
1308100801865359362
1308100818495827969
1308100836497780737
1308100853455298567
1308100905024344066
1308099940485410820
1308099947145953286
1308100031485009921
1308100198137311234
1308100211340972036
1308100250268250115
1308100299731730432
1308100365326442496
1308102444522647553
1308102533458649088
1308102580783001601
1308102750832603137
1308102819749285888
1308102872832315392
1308099478755389440
1308099480345079815
1308099531800707075
1308099532232761345
1308099574129725441
1308099681591988225
1308099682774769668
1308099687245926402
1308099797992304642
1308099864350388226
1308099873317715969
1308099901704859648
1308099925461229568
1308099926086230016
1308098980857802754
1308099070301528070
1308099176291618817
1308099226560335873
1308099308122669061
1308099366595559426
1306287135545339909
1306287189366657025
1306287284388585472
1306287326209941511
1306287390206590977
1306287504874766339
1306287536847958016
1306287620037648384
